"Date","Date_Time","Frac_DOY","PAR_umol_m2_s1","Solar_W_m2","Tair_degC","Tsurf_degC"
2015-11-02,2015-11-02 22:30:00,305.9375,48.49,12.29,-8.86,-8.61
2015-11-02,2015-11-02 23:00:00,305.95834,48.41,14.41,-8.77,-8.53
2015-11-02,2015-11-02 23:30:00,305.97919,NA,NA,NA,NA
2015-11-03,2015-11-03 00:00:00,306,37.14,7.724,-8.62,-8.28
2015-11-03,2015-11-03 00:30:00,306.02084,19.83,-0.374,-8.59,-8.26
2015-11-03,2015-11-03 01:00:00,306.04169,11.46,-4.254,-8.59,-8.27
2015-11-03,2015-11-03 01:30:00,306.0625,6.966,-5.892,-8.49,-8.18
2015-11-03,2015-11-03 02:00:00,306.08334,7.07,-6.439,-8.44,-8.14
2015-11-03,2015-11-03 02:30:00,306.10419,6.905,-6.559,-8.41,-8.1
2015-11-03,2015-11-03 03:00:00,306.125,6.959,-6.932,-8.46,-8.2
2015-11-03,2015-11-03 03:30:00,306.14584,6.959,-6.932,-8.52,-8.29
2015-11-03,2015-11-03 04:00:00,306.16669,6.909,-6.447,-8.43,-8.11
2015-11-03,2015-11-03 04:30:00,306.1875,6.901,-6.373,-8.34,-7.95
2015-11-03,2015-11-03 05:00:00,306.20834,6.901,-6.435,-8.22,-7.852
2015-11-03,2015-11-03 05:30:00,306.22919,6.9,-6.706,-8.19,-7.824
2015-11-03,2015-11-03 06:00:00,306.25,6.9,-6.555,-8.22,-7.85
2015-11-03,2015-11-03 06:30:00,306.27084,6.9,-6.557,-8.27,-7.857
2015-11-03,2015-11-03 07:00:00,306.29169,6.9,-6.418,-8.18,-7.775
2015-11-03,2015-11-03 07:30:00,306.3125,6.908,-6.449,-8.16,-7.733
2015-11-03,2015-11-03 08:00:00,306.33334,13.08,-6.58,-8.14,-7.702
2015-11-03,2015-11-03 08:30:00,306.35419,11.23,-6.634,-7.994,-7.59
2015-11-03,2015-11-03 09:00:00,306.375,6.907,-6.434,-7.91,-7.477
2015-11-03,2015-11-03 09:30:00,306.39584,7.291,-6.39,-7.762,-7.342
2015-11-03,2015-11-03 10:00:00,306.41669,13.8,-6.552,-7.693,-7.228
2015-11-03,2015-11-03 10:30:00,306.4375,13.8,-6.273,-7.566,-7.043
2015-11-03,2015-11-03 11:00:00,306.45834,13.8,-6.72,-7.432,-6.976
2015-11-03,2015-11-03 11:30:00,306.47919,13.8,-6.817,-7.342,-6.92
2015-11-03,2015-11-03 12:00:00,306.5,13.8,-7.126,-7.28,-6.911
2015-11-03,2015-11-03 12:30:00,306.52084,13.8,-6.897,-7.235,-6.841
2015-11-03,2015-11-03 13:00:00,306.54169,13.8,-6.75,-7.145,-6.707
2015-11-03,2015-11-03 13:30:00,306.5625,13.8,-6.631,-6.972,-6.549
2015-11-03,2015-11-03 14:00:00,306.58334,14.57,-6.691,-6.793,-6.363
2015-11-03,2015-11-03 14:30:00,306.60419,13.92,-6.675,-6.549,-6.162
2015-11-03,2015-11-03 15:00:00,306.625,13.87,-6.716,-6.415,-6.057
2015-11-03,2015-11-03 15:30:00,306.64584,13.81,-6.798,-6.43,-6.118
2015-11-03,2015-11-03 16:00:00,306.66669,13.8,-6.534,-6.374,-6.006
2015-11-03,2015-11-03 16:30:00,306.6875,13.81,-6.495,-6.195,-5.839
2015-11-03,2015-11-03 17:00:00,306.70834,13.8,-6.369,-6.049,-5.662
2015-11-03,2015-11-03 17:30:00,306.72919,14.1,-6.657,-5.983,-5.713
2015-11-03,2015-11-03 18:00:00,306.75,13.8,-6.986,-5.971,-5.846
2015-11-03,2015-11-03 18:30:00,306.77084,13.8,-5.471,-5.852,-5.487
2015-11-03,2015-11-03 19:00:00,306.79169,16.4,-3.465,-5.681,-5.326
2015-11-03,2015-11-03 19:30:00,306.8125,27.74,-0.19,-5.803,-5.606
2015-11-03,2015-11-03 20:00:00,306.83334,36.54,3.583,-5.651,-5.318
2015-11-03,2015-11-03 20:30:00,306.85419,45.61,7.299,-5.626,-5.269
2015-11-03,2015-11-03 21:00:00,306.875,59.16,16.86,-5.648,-5.486
2015-11-03,2015-11-03 21:30:00,306.89584,73.71,32.17,-5.604,-5.28
2015-11-03,2015-11-03 22:00:00,306.91669,62.12,22.67,-5.396,-5.027
2015-11-03,2015-11-03 22:30:00,306.9375,59.77,18.13,-5.094,-4.569
2015-11-03,2015-11-03 23:00:00,306.95834,59.24,17.52,-4.937,-4.298
2015-11-03,2015-11-03 23:30:00,306.97919,52.77,13.34,-5.043,-4.617
2015-11-04,2015-11-04 00:00:00,307,41.39,2.714,-5.321,-5.069
2015-11-04,2015-11-04 00:30:00,307.02084,30.25,1.229,-5.134,-4.762
2015-11-04,2015-11-04 01:00:00,307.04169,22.03,-3.557,-4.372,-4.072
2015-11-04,2015-11-04 01:30:00,307.0625,13.82,-6.467,-3.676,-3.384
2015-11-04,2015-11-04 02:00:00,307.08334,13.8,-7.478,-3.65,-3.337
2015-11-04,2015-11-04 02:30:00,307.10419,13.8,-8.19,-3.887,-3.707
2015-11-04,2015-11-04 03:00:00,307.125,13.79,-9.24,-4.851,-5.226
2015-11-04,2015-11-04 03:30:00,307.14584,13.8,-8.33,-5.738,-6.142
2015-11-04,2015-11-04 04:00:00,307.16669,13.81,-9.01,-5.823,-6.257
2015-11-04,2015-11-04 04:30:00,307.1875,13.8,-9.11,-6.882,-7.807
2015-11-04,2015-11-04 05:00:00,307.20834,13.81,-7.276,-6.943,-7.052
2015-11-04,2015-11-04 05:30:00,307.22919,13.81,-7.259,-6.281,-6.1
2015-11-04,2015-11-04 06:00:00,307.25,13.8,-8.14,-6.29,-6.496
2015-11-04,2015-11-04 06:30:00,307.27084,13.81,-8.24,-6.7,-6.986
2015-11-04,2015-11-04 07:00:00,307.29169,13.8,-9.15,-7.828,-8.06
2015-11-04,2015-11-04 07:30:00,307.3125,13.81,-7.884,-8.2,-8.04
2015-11-04,2015-11-04 08:00:00,307.33334,13.8,-8.11,-7.732,-7.352
2015-11-04,2015-11-04 08:30:00,307.35419,13.8,-7.759,-7.41,-6.978
2015-11-04,2015-11-04 09:00:00,307.375,13.8,-7.906,-6.873,-6.476
2015-11-04,2015-11-04 09:30:00,307.39584,13.8,-7.85,-6.414,-6.036
2015-11-04,2015-11-04 10:00:00,307.41669,13.8,-8.45,-6.022,-5.705
2015-11-04,2015-11-04 10:30:00,307.4375,13.8,-8.68,-5.894,-5.651
2015-11-04,2015-11-04 11:00:00,307.45834,13.79,-8.62,-5.799,-5.482
2015-11-04,2015-11-04 11:30:00,307.47919,13.79,-8.03,-5.441,-5.092
2015-11-04,2015-11-04 12:00:00,307.5,13.79,-8.86,-5.735,-5.336
2015-11-04,2015-11-04 12:30:00,307.52084,13.79,-8.73,-6.451,-6.03
2015-11-04,2015-11-04 13:00:00,307.54169,13.79,-8.49,-6.921,-6.553
2015-11-04,2015-11-04 13:30:00,307.5625,13.8,-8.01,-7.031,-6.699
2015-11-04,2015-11-04 14:00:00,307.58334,13.8,-7.56,-7.034,-6.648
2015-11-04,2015-11-04 14:30:00,307.60419,13.8,-6.853,-6.285,-5.952
2015-11-04,2015-11-04 15:00:00,307.625,13.8,-6.674,-5.781,-5.606
2015-11-04,2015-11-04 15:30:00,307.64584,13.79,-6.741,-5.927,-5.611
2015-11-04,2015-11-04 16:00:00,307.66669,13.79,-6.734,-6.069,-5.739
2015-11-04,2015-11-04 16:30:00,307.6875,13.79,-6.346,-6.425,-6.041
2015-11-04,2015-11-04 17:00:00,307.70834,13.79,-6.374,-5.989,-5.662
2015-11-04,2015-11-04 17:30:00,307.72919,13.79,-7.291,-6.495,-6.034
2015-11-04,2015-11-04 18:00:00,307.75,13.79,-7.376,-6.896,-6.427
2015-11-04,2015-11-04 18:30:00,307.77084,13.99,-6.675,-7.535,-6.93
2015-11-04,2015-11-04 19:00:00,307.79169,22.49,-5.093,-7.695,-7.119
2015-11-04,2015-11-04 19:30:00,307.8125,27.6,-2.482,-7.683,-7.101
2015-11-04,2015-11-04 20:00:00,307.83334,37.09,2.022,-7.073,-6.566
2015-11-04,2015-11-04 20:30:00,307.85419,43.37,8.03,-6.681,-6.156
2015-11-04,2015-11-04 21:00:00,307.875,48.29,12.96,-6.356,-5.857
2015-11-04,2015-11-04 21:30:00,307.89584,50.77,14.36,-6.592,-6.087
2015-11-04,2015-11-04 22:00:00,307.91669,52.48,14.83,-6.873,-6.304
2015-11-04,2015-11-04 22:30:00,307.9375,48.28,11.04,-6.888,-6.356
2015-11-04,2015-11-04 23:00:00,307.95834,49.43,13.93,-6.541,-6.013
2015-11-04,2015-11-04 23:30:00,307.97919,41.63,5.86,-6.255,-6.085
2015-11-05,2015-11-05 00:00:00,308,37.14,4.892,-6.13,-6.11
2015-11-05,2015-11-05 00:30:00,308.02084,27.36,-2.36,-6.579,-6.298
2015-11-05,2015-11-05 01:00:00,308.04169,17.74,-5.61,-6.291,-5.923
2015-11-05,2015-11-05 01:30:00,308.0625,13.79,-7.635,-6.597,-6.136
2015-11-05,2015-11-05 02:00:00,308.08334,13.79,-7.501,-6.721,-6.251
2015-11-05,2015-11-05 02:30:00,308.10419,13.8,-7.493,-6.92,-6.438
2015-11-05,2015-11-05 03:00:00,308.125,13.8,-7.183,-6.945,-6.439
2015-11-05,2015-11-05 03:30:00,308.14584,13.8,-6.621,-6.897,-6.339
2015-11-05,2015-11-05 04:00:00,308.16669,13.8,-7.554,-6.951,-6.587
2015-11-05,2015-11-05 04:30:00,308.1875,13.8,-7.488,-7.119,-6.875
2015-11-05,2015-11-05 05:00:00,308.20834,13.8,-6.351,-7.331,-7.079
2015-11-05,2015-11-05 05:30:00,308.22919,13.8,-6.189,-7.136,-6.854
2015-11-05,2015-11-05 06:00:00,308.25,13.8,-6.293,-7.02,-6.706
2015-11-05,2015-11-05 06:30:00,308.27084,13.8,-5.899,-6.759,-6.462
2015-11-05,2015-11-05 07:00:00,308.29169,13.8,-5.978,-6.582,-6.196
2015-11-05,2015-11-05 07:30:00,308.3125,13.8,-6.192,-6.545,-6.213
2015-11-05,2015-11-05 08:00:00,308.33334,13.8,-6.913,-6.406,-6.16
2015-11-05,2015-11-05 08:30:00,308.35419,13.8,-6.394,-6.344,-6.097
2015-11-05,2015-11-05 09:00:00,308.375,13.8,-7.214,-6.131,-5.918
2015-11-05,2015-11-05 09:30:00,308.39584,13.8,-7.069,-5.912,-5.679
2015-11-05,2015-11-05 10:00:00,308.41669,13.86,-8.12,-5.991,-6.181
2015-11-05,2015-11-05 10:30:00,308.4375,14.17,-6.84,-6.788,-7.105
2015-11-05,2015-11-05 11:00:00,308.45834,13.8,-7.599,-6.376,-6.27
2015-11-05,2015-11-05 11:30:00,308.47919,13.81,-8.61,-6.071,-6.206
2015-11-05,2015-11-05 12:00:00,308.5,13.81,-8.26,-6.494,-6.682
2015-11-05,2015-11-05 12:30:00,308.52084,13.92,-9,-7.081,-7.488
2015-11-05,2015-11-05 13:00:00,308.54169,14.45,-9.24,-7.755,-8.29
2015-11-05,2015-11-05 13:30:00,308.5625,16.66,-9.04,-8.71,-9.6
2015-11-05,2015-11-05 14:00:00,308.58334,17.33,-8.46,-9.55,-10.34
2015-11-05,2015-11-05 14:30:00,308.60419,15.67,-8.17,-9.56,-10.57
2015-11-05,2015-11-05 15:00:00,308.625,15.18,-7.113,-9.62,-10.22
2015-11-05,2015-11-05 15:30:00,308.64584,13.81,-7.249,-7.958,-8.05
2015-11-05,2015-11-05 16:00:00,308.66669,13.8,-8.23,-6.743,-6.92
2015-11-05,2015-11-05 16:30:00,308.6875,13.88,-10.4,-7.199,-7.829
2015-11-05,2015-11-05 17:00:00,308.70834,13.84,-8.35,-7.933,-8.23
2015-11-05,2015-11-05 17:30:00,308.72919,13.81,-7.792,-7.665,-7.804
2015-11-05,2015-11-05 18:00:00,308.75,13.82,-7.83,-7.583,-7.88
2015-11-05,2015-11-05 18:30:00,308.77084,14.07,-7.541,-7.473,-7.869
2015-11-05,2015-11-05 19:00:00,308.79169,19.15,-4.769,-7.542,-7.615
2015-11-05,2015-11-05 19:30:00,308.8125,26.14,-2.614,-6.636,-6.858
2015-11-05,2015-11-05 20:00:00,308.83334,28.19,-0.322,-7.169,-7.708
2015-11-05,2015-11-05 20:30:00,308.85419,34.54,3.315,-6.875,-7.157
2015-11-05,2015-11-05 21:00:00,308.875,40.96,5.498,-6.452,-6.843
2015-11-05,2015-11-05 21:30:00,308.89584,40.75,6.775,-7.098,-7.821
2015-11-05,2015-11-05 22:00:00,308.91669,41.37,8.53,-7.543,-8.01
2015-11-05,2015-11-05 22:30:00,308.9375,37.31,7.579,-6.973,-7.254
2015-11-05,2015-11-05 23:00:00,308.95834,34.63,8.06,-6.625,-6.7
2015-11-05,2015-11-05 23:30:00,308.97919,33.11,4.438,-6.243,-6.456
2015-11-06,2015-11-06 00:00:00,309,27.42,-0.221,-6.358,-6.644
2015-11-06,2015-11-06 00:30:00,309.02084,20.98,-3.56,-6.372,-6.531
2015-11-06,2015-11-06 01:00:00,309.04169,16.73,-5.155,-6.445,-6.354
2015-11-06,2015-11-06 01:30:00,309.0625,13.82,-7.147,-5.935,-5.872
2015-11-06,2015-11-06 02:00:00,309.08334,13.83,-7.986,-5.613,-5.524
2015-11-06,2015-11-06 02:30:00,309.10419,13.83,-8.99,-5.756,-5.802
2015-11-06,2015-11-06 03:00:00,309.125,13.82,-9.09,-5.983,-6
2015-11-06,2015-11-06 03:30:00,309.14584,13.81,-8.31,-6.053,-5.886
2015-11-06,2015-11-06 04:00:00,309.16669,13.81,-8.34,-5.67,-5.43
2015-11-06,2015-11-06 04:30:00,309.1875,13.81,-8.7,-5.796,-5.495
2015-11-06,2015-11-06 05:00:00,309.20834,13.81,-8.54,-6.031,-5.678
2015-11-06,2015-11-06 05:30:00,309.22919,13.79,-8.98,-6.188,-5.843
2015-11-06,2015-11-06 06:00:00,309.25,13.8,-9.12,-6.485,-6.145
2015-11-06,2015-11-06 06:30:00,309.27084,13.8,-9.03,-6.583,-6.293
2015-11-06,2015-11-06 07:00:00,309.29169,13.81,-8.65,-6.668,-6.363
2015-11-06,2015-11-06 07:30:00,309.3125,13.8,-8.48,-6.438,-6.08
2015-11-06,2015-11-06 08:00:00,309.33334,13.8,-8.42,-6.42,-6.07
2015-11-06,2015-11-06 08:30:00,309.35419,13.81,-8.77,-6.709,-6.354
2015-11-06,2015-11-06 09:00:00,309.375,13.8,-8.52,-6.846,-6.48
2015-11-06,2015-11-06 09:30:00,309.39584,13.79,-8.44,-6.961,-6.622
2015-11-06,2015-11-06 10:00:00,309.41669,13.8,-8.19,-6.814,-6.444
2015-11-06,2015-11-06 10:30:00,309.4375,13.81,-8.4,-6.603,-6.273
2015-11-06,2015-11-06 11:00:00,309.45834,13.85,-8.57,-7.249,-6.9
2015-11-06,2015-11-06 11:30:00,309.47919,13.83,-8.27,-7.901,-7.484
2015-11-06,2015-11-06 12:00:00,309.5,13.82,-7.775,-7.639,-7.192
2015-11-06,2015-11-06 12:30:00,309.52084,13.8,-7.952,-6.669,-6.305
2015-11-06,2015-11-06 13:00:00,309.54169,13.81,-8.19,-6.195,-5.887
2015-11-06,2015-11-06 13:30:00,309.5625,13.81,-8.54,-6.479,-6.159
2015-11-06,2015-11-06 14:00:00,309.58334,13.82,-8.5,-7.222,-6.861
2015-11-06,2015-11-06 14:30:00,309.60419,13.83,-8.35,-7.756,-7.337
2015-11-06,2015-11-06 15:00:00,309.625,13.84,-8.21,-8.16,-7.779
2015-11-06,2015-11-06 15:30:00,309.64584,13.83,-7.986,-8.01,-7.583
2015-11-06,2015-11-06 16:00:00,309.66669,13.83,-8.09,-7.828,-7.401
2015-11-06,2015-11-06 16:30:00,309.6875,13.82,-8.06,-7.704,-7.289
2015-11-06,2015-11-06 17:00:00,309.70834,13.83,-7.792,-7.4,-6.987
2015-11-06,2015-11-06 17:30:00,309.72919,13.81,-7.989,-7.085,-6.735
2015-11-06,2015-11-06 18:00:00,309.75,13.81,-7.871,-7.188,-6.822
2015-11-06,2015-11-06 18:30:00,309.77084,13.84,-7.679,-7.409,-7.017
2015-11-06,2015-11-06 19:00:00,309.79169,15.05,-6.769,-7.677,-7.269
2015-11-06,2015-11-06 19:30:00,309.8125,20.76,-4.706,-8.1,-7.696
2015-11-06,2015-11-06 20:00:00,309.83334,27.09,-1.338,-8.31,-7.916
2015-11-06,2015-11-06 20:30:00,309.85419,30.34,1.566,-8.55,-8.15
2015-11-06,2015-11-06 21:00:00,309.875,34.97,4.185,-8.74,-8.35
2015-11-06,2015-11-06 21:30:00,309.89584,41.67,8.13,-9.07,-8.67
2015-11-06,2015-11-06 22:00:00,309.91669,42.86,8.78,-9.14,-8.74
2015-11-06,2015-11-06 22:30:00,309.9375,42.73,8.94,-9.26,-8.85
2015-11-06,2015-11-06 23:00:00,309.95834,42.04,8.85,-9.23,-8.8
2015-11-06,2015-11-06 23:30:00,309.97919,31.5,1.799,-9.33,-8.9
2015-11-07,2015-11-07 00:00:00,310,27.47,-1.986,-9.43,-8.98
2015-11-07,2015-11-07 00:30:00,310.02084,19.19,-5.162,-9.39,-8.95
2015-11-07,2015-11-07 01:00:00,310.04169,14.29,-6.988,-9.34,-8.89
2015-11-07,2015-11-07 01:30:00,310.0625,14.03,-7.848,-9.3,-8.86
2015-11-07,2015-11-07 02:00:00,310.08334,14.02,-7.899,-9.27,-8.83
2015-11-07,2015-11-07 02:30:00,310.10419,14.14,-7.503,-9.11,-8.67
2015-11-07,2015-11-07 03:00:00,310.125,14.3,-7.433,-9.17,-8.75
2015-11-07,2015-11-07 03:30:00,310.14584,14.04,-7.44,-9.18,-8.77
2015-11-07,2015-11-07 04:00:00,310.16669,14.21,-7.302,-9.19,-8.78
2015-11-07,2015-11-07 04:30:00,310.1875,13.88,-7.332,-9.09,-8.67
2015-11-07,2015-11-07 05:00:00,310.20834,13.81,-7.551,-9.5,-9.03
2015-11-07,2015-11-07 05:30:00,310.22919,13.86,-7.468,-9.5,-9.06
2015-11-07,2015-11-07 06:00:00,310.25,13.84,-7.4,-9.69,-9.22
2015-11-07,2015-11-07 06:30:00,310.27084,13.81,-7.423,-9.86,-9.37
2015-11-07,2015-11-07 07:00:00,310.29169,13.81,-7.269,-9.67,-9.19
2015-11-07,2015-11-07 07:30:00,310.3125,13.81,-7.486,-9.82,-9.36
2015-11-07,2015-11-07 08:00:00,310.33334,13.81,-7.471,-10.12,-9.63
2015-11-07,2015-11-07 08:30:00,310.35419,13.83,-7.346,-10.22,-9.73
2015-11-07,2015-11-07 09:00:00,310.375,13.82,-7.461,-10.39,-9.91
2015-11-07,2015-11-07 09:30:00,310.39584,13.81,-7.545,-10.61,-10.11
2015-11-07,2015-11-07 10:00:00,310.41669,13.82,-7.477,-10.84,-10.35
2015-11-07,2015-11-07 10:30:00,310.4375,13.82,-7.442,-11.11,-10.62
2015-11-07,2015-11-07 11:00:00,310.45834,13.86,-7.583,-11.43,-10.96
2015-11-07,2015-11-07 11:30:00,310.47919,13.87,-7.513,-11.92,-11.44
2015-11-07,2015-11-07 12:00:00,310.5,13.9,-7.486,-11.94,-11.44
2015-11-07,2015-11-07 12:30:00,310.52084,14.1,-7.268,-12.07,-11.54
2015-11-07,2015-11-07 13:00:00,310.54169,13.89,-7.29,-12.05,-11.53
2015-11-07,2015-11-07 13:30:00,310.5625,13.83,-7.426,-11.89,-11.43
2015-11-07,2015-11-07 14:00:00,310.58334,13.82,-7.474,-11.84,-11.38
2015-11-07,2015-11-07 14:30:00,310.60419,13.81,-7.526,-11.83,-11.37
2015-11-07,2015-11-07 15:00:00,310.625,13.81,-7.502,-11.82,-11.35
2015-11-07,2015-11-07 15:30:00,310.64584,13.81,-7.531,-11.76,-11.29
2015-11-07,2015-11-07 16:00:00,310.66669,13.81,-7.566,-11.7,-11.22
2015-11-07,2015-11-07 16:30:00,310.6875,13.81,-7.636,-11.9,-11.41
2015-11-07,2015-11-07 17:00:00,310.70834,13.81,-7.544,-12.11,-11.64
2015-11-07,2015-11-07 17:30:00,310.72919,13.81,-7.508,-12.17,-11.7
2015-11-07,2015-11-07 18:00:00,310.75,13.81,-7.557,-12.26,-11.76
2015-11-07,2015-11-07 18:30:00,310.77084,13.81,-7.242,-12.08,-11.59
2015-11-07,2015-11-07 19:00:00,310.79169,14.55,-6.516,-11.96,-11.48
2015-11-07,2015-11-07 19:30:00,310.8125,24.95,-4.678,-11.94,-11.44
2015-11-07,2015-11-07 20:00:00,310.83334,27.61,-1.929,-11.85,-11.35
2015-11-07,2015-11-07 20:30:00,310.85419,35.27,1.613,-11.7,-11.19
2015-11-07,2015-11-07 21:00:00,310.875,41.43,5.496,-11.59,-11.06
2015-11-07,2015-11-07 21:30:00,310.89584,45.7,9.21,-11.45,-10.95
2015-11-07,2015-11-07 22:00:00,310.91669,48.33,11.1,-11.4,-10.91
2015-11-07,2015-11-07 22:30:00,310.9375,48.32,10.6,-11.69,-11.26
2015-11-07,2015-11-07 23:00:00,310.95834,42.25,6.625,-11.76,-11.28
2015-11-07,2015-11-07 23:30:00,310.97919,34.92,1.663,-11.62,-11.16
2015-11-08,2015-11-08 00:00:00,311,27.62,-1.384,-11.5,-11.09
2015-11-08,2015-11-08 00:30:00,311.02084,23.35,-4.588,-11.33,-10.91
2015-11-08,2015-11-08 01:00:00,311.04169,13.92,-6.184,-11.18,-10.78
2015-11-08,2015-11-08 01:30:00,311.0625,13.81,-6.925,-10.91,-10.52
2015-11-08,2015-11-08 02:00:00,311.08334,13.81,-6.815,-10.63,-10.24
2015-11-08,2015-11-08 02:30:00,311.10419,13.81,-7.327,-10.7,-10.28
2015-11-08,2015-11-08 03:00:00,311.125,13.81,-7.032,-10.61,-10.21
2015-11-08,2015-11-08 03:30:00,311.14584,13.81,-7.022,-10.77,-10.36
2015-11-08,2015-11-08 04:00:00,311.16669,13.81,-7.01,-10.79,-10.35
2015-11-08,2015-11-08 04:30:00,311.1875,13.81,-7.261,-11.09,-10.66
2015-11-08,2015-11-08 05:00:00,311.20834,13.82,-7.06,-11.43,-11.04
2015-11-08,2015-11-08 05:30:00,311.22919,13.81,-7.062,-11.71,-11.34
2015-11-08,2015-11-08 06:00:00,311.25,13.82,-7.314,-11.95,-11.69
2015-11-08,2015-11-08 06:30:00,311.27084,13.85,-7.16,-12.09,-11.68
2015-11-08,2015-11-08 07:00:00,311.29169,13.81,-7.144,-11.78,-11.4
2015-11-08,2015-11-08 07:30:00,311.3125,13.82,-6.722,-11,-10.51
2015-11-08,2015-11-08 08:00:00,311.33334,13.81,-6.85,-10.44,-9.94
2015-11-08,2015-11-08 08:30:00,311.35419,13.81,-7.108,-10.09,-9.62
2015-11-08,2015-11-08 09:00:00,311.375,13.8,-7.154,-9.82,-9.39
2015-11-08,2015-11-08 09:30:00,311.39584,13.8,-7.153,-9.77,-9.32
2015-11-08,2015-11-08 10:00:00,311.41669,13.8,-7.025,-9.46,-9.03
2015-11-08,2015-11-08 10:30:00,311.4375,13.8,-6.851,-8.96,-8.55
2015-11-08,2015-11-08 11:00:00,311.45834,13.8,-6.777,-8.31,-7.909
2015-11-08,2015-11-08 11:30:00,311.47919,13.8,-6.781,-8.09,-7.659
2015-11-08,2015-11-08 12:00:00,311.5,13.8,-7.123,-8.02,-7.634
2015-11-08,2015-11-08 12:30:00,311.52084,13.8,-7.513,-8.2,-7.845
2015-11-08,2015-11-08 13:00:00,311.54169,13.8,-7.403,-8.64,-8.25
2015-11-08,2015-11-08 13:30:00,311.5625,13.81,-7.26,-8.61,-8.18
2015-11-08,2015-11-08 14:00:00,311.58334,13.8,-7.131,-8.48,-8.06
2015-11-08,2015-11-08 14:30:00,311.60419,13.81,-7.772,-8.48,-8.18
2015-11-08,2015-11-08 15:00:00,311.625,13.8,-8.4,-8.64,-8.49
2015-11-08,2015-11-08 15:30:00,311.64584,13.8,-8.67,-8.51,-8.46
2015-11-08,2015-11-08 16:00:00,311.66669,13.8,-9.49,-8.9,-9.18
2015-11-08,2015-11-08 16:30:00,311.6875,13.8,-9.1,-8.98,-9.18
2015-11-08,2015-11-08 17:00:00,311.70834,13.8,-8.54,-8.92,-8.98
2015-11-08,2015-11-08 17:30:00,311.72919,13.8,-7.323,-8.23,-7.975
2015-11-08,2015-11-08 18:00:00,311.75,13.8,-7.57,-8.08,-7.809
2015-11-08,2015-11-08 18:30:00,311.77084,13.8,-7.173,-8.26,-8.07
2015-11-08,2015-11-08 19:00:00,311.79169,17.42,-7.568,-9.87,-10.31
2015-11-08,2015-11-08 19:30:00,311.8125,24.64,-3.2,-11.31,-11.12
2015-11-08,2015-11-08 20:00:00,311.83334,29.45,-0.313,-11.35,-10.84
2015-11-08,2015-11-08 20:30:00,311.85419,40.31,1.237,-11.61,-11.33
2015-11-08,2015-11-08 21:00:00,311.875,45.38,3.155,-12.35,-12.42
2015-11-08,2015-11-08 21:30:00,311.89584,48.33,4.787,-13.05,-12.85
2015-11-08,2015-11-08 22:00:00,311.91669,48.34,5.01,-13.36,-13.68
2015-11-08,2015-11-08 22:30:00,311.9375,48.34,3.837,-14.02,-14.34
2015-11-08,2015-11-08 23:00:00,311.95834,42.96,3.205,-14.37,-14.64
2015-11-08,2015-11-08 23:30:00,311.97919,34.52,-0.633,-14,-14.31
2015-11-09,2015-11-09 00:00:00,312,26.4,-4.456,-13.86,-14.2
2015-11-09,2015-11-09 00:30:00,312.02084,20.63,-6.611,-13.01,-13.26
2015-11-09,2015-11-09 01:00:00,312.04169,14.77,-6.575,-10.45,-10.35
2015-11-09,2015-11-09 01:30:00,312.0625,13.87,-9.21,-10.28,-10.51
2015-11-09,2015-11-09 02:00:00,312.08334,13.83,-8.44,-10.65,-10.76
2015-11-09,2015-11-09 02:30:00,312.10419,13.81,-8.06,-10.15,-10.18
2015-11-09,2015-11-09 03:00:00,312.125,13.84,-6.852,-9.06,-8.9
2015-11-09,2015-11-09 03:30:00,312.14584,13.81,-6.433,-8.37,-8.04
2015-11-09,2015-11-09 04:00:00,312.16669,13.81,-6.581,-7.953,-7.569
2015-11-09,2015-11-09 04:30:00,312.1875,13.8,-6.589,-7.429,-7.047
2015-11-09,2015-11-09 05:00:00,312.20834,13.8,-6.562,-6.935,-6.626
2015-11-09,2015-11-09 05:30:00,312.22919,13.8,-6.647,-6.834,-6.472
2015-11-09,2015-11-09 06:00:00,312.25,13.83,-6.687,-6.861,-6.516
2015-11-09,2015-11-09 06:30:00,312.27084,13.86,-6.644,-7.124,-6.769
2015-11-09,2015-11-09 07:00:00,312.29169,13.85,-6.414,-7.399,-6.964
2015-11-09,2015-11-09 07:30:00,312.3125,13.91,-6.639,-7.337,-6.935
2015-11-09,2015-11-09 08:00:00,312.33334,13.81,-6.757,-7.535,-7.132
2015-11-09,2015-11-09 08:30:00,312.35419,13.82,-6.76,-7.685,-7.25
2015-11-09,2015-11-09 09:00:00,312.375,13.82,-6.726,-7.724,-7.297
2015-11-09,2015-11-09 09:30:00,312.39584,13.8,-6.651,-7.376,-6.959
2015-11-09,2015-11-09 10:00:00,312.41669,13.8,-6.634,-6.833,-6.513
2015-11-09,2015-11-09 10:30:00,312.4375,13.79,-7.101,-6.593,-6.434
2015-11-09,2015-11-09 11:00:00,312.45834,13.8,-6.907,-6.36,-6.169
2015-11-09,2015-11-09 11:30:00,312.47919,13.8,-6.759,-6.214,-6.061
2015-11-09,2015-11-09 12:00:00,312.5,13.8,-6.55,-6.103,-5.878
2015-11-09,2015-11-09 12:30:00,312.52084,13.8,-6.321,-6.125,-5.893
2015-11-09,2015-11-09 13:00:00,312.54169,13.8,-6.342,-6.261,-6.022
2015-11-09,2015-11-09 13:30:00,312.5625,13.8,-6.364,-6.14,-5.939
